Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-20,100.06614453279519,100.06614453279519,99.22525256193137,99.64569854736328,35811,0.0,0
2018-06-21,99.22525713932563,99.22525713932563,99.22525713932563,100.4865951538086,319156,0.0,0
2018-06-22,101.32412544308838,101.32412544308838,101.32412544308838,100.4865951538086,25764,0.0,0
2018-06-25,101.32412544308838,101.32412544308838,101.32412544308838,100.4865951538086,10216,0.0,0
2018-06-26,101.32412544308838,101.32412544308838,101.32412544308838,100.4865951538086,3331,0.0,0
2018-06-27,101.32412544308838,101.32412544308838,98.38436512967034,100.4865951538086,55338,0.0,0
2018-06-28,99.22525713932563,99.22525713932563,99.22525713932563,100.4865951538086,6720,0.0,0
2018-06-29,101.32412544308838,101.32412544308838,101.32412544308838,100.4865951538086,10773,0.0,0
2018-07-02,101.32412544308838,101.32412544308838,101.32412544308838,100.4865951538086,5819,0.0,0
2018-07-03,100.06613159179688,100.06613159179688,100.06613159179688,100.06613159179688,6760,0.0,0
2018-07-04,100.06613159179688,100.06613159179688,100.06613159179688,100.06613159179688,0,0.0,0
2018-07-05,101.32412544308838,101.32412544308838,101.32412544308838,100.4865951538086,6618,0.0,0
2018-07-06,101.74793316829155,101.74793316829155,101.74793316829155,100.4865951538086,42742,0.0,0
2018-07-09,101.74793316829155,101.74793316829155,101.74793316829155,100.4865951538086,31711,0.0,0
2018-07-10,99.22524554912862,99.22524554912862,99.22524554912862,98.38435363769531,33333,0.0,0
2018-07-11,97.54345703125,97.54345703125,97.54345703125,97.54345703125,18252,0.0,0
2018-07-12,97.54346172626202,99.22524554912862,97.54346172626202,98.38435363769531,3360,0.0,0
2018-07-13,99.22524554912862,99.22524554912862,99.22524554912862,98.38435363769531,35708,0.0,0
2018-07-16,99.64569854736328,99.64569854736328,99.64569854736328,99.64569854736328,0,0.0,0
2018-07-17,100.90704115863625,101.74793316829155,100.90704115863625,100.4865951538086,28599,0.0,0
2018-07-18,101.74793316829155,101.74793316829155,101.74793316829155,100.4865951538086,32815,0.0,0
2018-07-19,101.74793316829155,101.74793316829155,99.22525713932563,100.4865951538086,804590,0.0,0
2018-07-20,101.74793316829155,101.74793316829155,101.74793316829155,100.4865951538086,27605,0.0,0
2018-07-23,101.74793316829155,101.74793316829155,101.74793316829155,100.4865951538086,11123,0.0,0
2018-07-24,101.74793316829155,101.74793316829155,101.74793316829155,100.4865951538086,8010,0.0,0
2018-07-25,101.74793316829155,101.74793316829155,101.74793316829155,100.4865951538086,1893,0.0,0
2018-07-26,101.79159874751649,101.79159874751649,101.79159874751649,100.92158508300781,16800,4.0,0
2018-07-27,101.79159874751649,101.79159874751649,101.79159874751649,100.92158508300781,303025,0.0,0
2018-07-30,101.79159874751649,101.79159874751649,101.79159874751649,100.92158508300781,517583,0.0,0
2018-07-31,101.79159874751649,101.79159874751649,101.79159874751649,100.92158508300781,60803,0.0,0
2018-08-01,100.92158508300781,100.92158508300781,100.92158508300781,100.92158508300781,0,0.0,0
2018-08-02,100.92158508300781,100.92158508300781,100.92158508300781,100.92158508300781,0,0.0,0
2018-08-03,101.79159874751649,101.79159874751649,101.79159874751649,100.92158508300781,3600,0.0,0
2018-08-06,100.05157305564715,100.05157305564715,98.31154569815764,100.48657989501953,62110,0.0,0
2018-08-07,102.66161074658832,102.66161074658832,102.66161074658832,101.3565902709961,312744,0.0,0
2018-08-08,101.35659027099611,101.35659027099611,101.35659027099611,101.3565902709961,0,0.0,0
2018-08-09,102.66161074658832,102.66161074658832,102.66161074658832,101.3565902709961,400,0.0,0
2018-08-10,101.7916030883789,101.7916030883789,101.7916030883789,101.7916030883789,0,0.0,0
2018-08-13,103.53162439698315,103.53162439698315,103.53162439698315,101.3565902709961,388,0.0,0
2018-08-14,103.53163256200432,103.53163256200432,99.18156396696212,100.26908111572266,19032,0.0,0
2018-08-15,100.05157768597056,100.05157768597056,99.18156396696212,100.26908111572266,471501,0.0,0
2018-08-16,100.05158233642577,100.05158233642577,100.05158233642577,100.05158233642578,0,0.0,0
2018-08-17,100.05158233642577,100.05158233642577,100.05158233642577,100.05158233642578,6437,0.0,0
2018-08-20,100.05157637283793,100.05157637283793,100.05157637283793,99.61656951904297,8947,0.0,0
2018-08-21,103.53162777062619,103.53162777062619,99.1815593769024,100.48657989501953,16360,0.0,0
2018-08-22,100.921591404979,100.921591404979,99.61657082646633,100.26908111572266,634188,0.0,0
