Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-06-01,7.575987339019776,7.575987339019776,7.575987339019776,7.575987339019775,0,0.0,0.0
1994-06-02,7.575987339019776,7.575987339019776,7.575987339019776,7.575987339019775,2600000,0.0,0.0
1994-06-03,7.575987339019776,7.575987339019776,7.575987339019776,7.575987339019775,5000000,0.0,0.0
1994-06-06,7.575987339019776,7.575987339019776,7.575987339019776,7.575987339019775,11000000,0.0,0.0
1994-06-07,7.575987339019776,7.575987339019776,7.575987339019776,7.575987339019775,0,0.0,0.0
1994-06-08,7.575987339019776,7.575987339019776,7.575987339019776,7.575987339019775,0,0.0,0.0
1994-06-09,7.505839824676514,7.505839824676514,7.505839824676514,7.505839824676514,0,0.0,0.0
1994-06-10,7.505839824676514,7.505839824676514,7.505839824676514,7.505839824676514,0,0.0,0.0
1994-06-13,7.505839824676514,7.505839824676514,7.505839824676514,7.505839824676514,3000000,0.0,0.0
1994-06-14,7.505839824676514,7.505839824676514,7.505839824676514,7.505839824676514,357000,0.0,0.0
1994-06-15,7.505839824676514,7.505839824676514,7.505839824676514,7.505839824676514,5727470,0.0,0.0
1994-06-16,7.505839824676514,7.505839824676514,7.505839824676514,7.505839824676514,255000,0.0,0.0
1994-06-17,7.505839824676514,7.505839824676514,7.505839824676514,7.505839824676514,10095110,0.0,0.0
1994-06-20,7.435691833496094,7.435691833496094,7.435691833496094,7.435691833496094,0,0.0,0.0
1994-06-21,7.435691833496094,7.435691833496094,7.435691833496094,7.435691833496094,0,0.0,0.0
1994-06-22,7.435691833496094,7.435691833496094,7.435691833496094,7.435691833496094,0,0.0,0.0
1994-06-23,7.505839824676514,7.505839824676514,7.505839824676514,7.505839824676514,48180,0.0,0.0
1994-06-24,7.435691833496094,7.435691833496094,7.435691833496094,7.435691833496094,0,0.0,0.0
1994-06-27,7.435691833496094,7.435691833496094,7.435691833496094,7.435691833496094,90000,0.0,0.0
1994-06-28,7.435691833496094,7.435691833496094,7.435691833496094,7.435691833496094,8544130,0.0,0.0
1994-06-29,7.365544319152832,7.365544319152832,7.365544319152832,7.365544319152832,0,0.0,0.0
1994-06-30,7.365544319152832,7.365544319152832,7.365544319152832,7.365544319152832,0,0.0,0.0
