Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-03-19,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-03-20,7.266964435577393,7.266964435577393,7.266964435577393,7.266964435577393,0,0.0,0.0
1996-03-21,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-03-22,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-03-25,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-03-26,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-03-27,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-03-28,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-03-29,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-01,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-02,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-03,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-04,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-05,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-08,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-09,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-10,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-11,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-12,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-15,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-16,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-17,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-18,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-19,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-22,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-23,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-24,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-25,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-26,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-29,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-04-30,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-05-01,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-05-02,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
1996-05-03,7.128551959991455,7.128551959991455,7.128551959991455,7.128551959991455,0,0.0,0.0
