Date,Open,High,Low,Close,Adj Close,Volume
1988-07-01,538.4141235351562,538.4141235351562,538.4141235351562,538.4141235351562,170.8083038330078,0
1988-07-04,530.830810546875,530.830810546875,530.830810546875,530.830810546875,168.4025115966797,0
1988-07-05,535.5703735351562,535.5703735351562,535.5703735351562,535.5703735351562,169.90614318847656,0
1988-07-06,532.7266235351562,532.7266235351562,532.7266235351562,532.7266235351562,169.0039520263672,0
1988-07-07,528.4609985351562,528.4609985351562,528.4609985351562,528.4609985351562,167.65072631835938,0
1988-07-08,532.7266235351562,532.7266235351562,532.7266235351562,532.7266235351562,169.0039520263672,0
1988-07-11,542.2056884765625,542.2056884765625,542.2056884765625,542.2056884765625,172.0111541748047,0
1988-07-12,538.4141235351562,538.4141235351562,538.4141235351562,538.4141235351562,170.8083038330078,0
1988-07-13,540.7838745117188,540.7838745117188,540.7838745117188,540.7838745117188,171.56005859375,0
1988-07-14,530.830810546875,530.830810546875,530.830810546875,530.830810546875,168.4025115966797,0
1988-07-15,528.9349975585938,528.9349975585938,528.9349975585938,528.9349975585938,167.80104064941406,0
1988-07-18,522.2996215820312,522.2996215820312,522.2996215820312,522.2996215820312,165.69613647460938,0
1988-07-19,518.5078735351562,518.5078735351562,518.5078735351562,518.5078735351562,164.4932098388672,0
1988-07-20,526.0911865234375,526.0911865234375,526.0911865234375,526.0911865234375,166.89894104003906,0
1988-07-21,521.3516845703125,521.3516845703125,521.3516845703125,521.3516845703125,165.3953857421875,0
1988-07-22,516.6121215820312,516.6121215820312,516.6121215820312,516.6121215820312,163.89173889160156,0
1988-07-25,521.3516845703125,521.3516845703125,521.3516845703125,521.3516845703125,165.3953857421875,0
1988-07-26,527.9871215820312,527.9871215820312,527.9871215820312,527.9871215820312,167.50048828125,0
1988-07-27,529.8828735351562,529.8828735351562,529.8828735351562,529.8828735351562,168.1018524169922,0
1988-07-28,534.6223754882812,534.6223754882812,534.6223754882812,534.6223754882812,169.60545349121094,0
1988-07-29,542.2056884765625,542.2056884765625,542.2056884765625,542.2056884765625,172.0111541748047,0
1988-08-01,548.8411254882812,548.8411254882812,548.8411254882812,548.8411254882812,174.11619567871094,0
1988-08-02,546.9453125,546.9453125,546.9453125,546.9453125,173.5147705078125,0
1988-08-03,558.3201904296875,558.3201904296875,558.3201904296875,558.3201904296875,177.12344360351562,0
1988-08-04,555.4765014648438,555.4765014648438,555.4765014648438,555.4765014648438,176.2212371826172,0
1988-08-05,555.4765014648438,555.4765014648438,555.4765014648438,555.4765014648438,176.2212371826172,0
1988-08-08,552.6328125,552.6328125,552.6328125,552.6328125,175.31906127929688,0
1988-08-09,547.8931884765625,547.8931884765625,547.8931884765625,547.8931884765625,173.81546020507812,0
1988-08-10,544.1016235351562,544.1016235351562,544.1016235351562,544.1016235351562,172.61264038085938,0
1988-08-11,545.0494995117188,545.0494995117188,545.0494995117188,545.0494995117188,172.9133758544922,0
1988-08-12,547.8931884765625,547.8931884765625,547.8931884765625,547.8931884765625,173.81546020507812,0
1988-08-15,540.3098754882812,540.3098754882812,540.3098754882812,540.3098754882812,171.40968322753906,0
1988-08-16,536.518310546875,536.518310546875,536.518310546875,536.518310546875,170.2069091796875,0
1988-08-17,538.4141235351562,538.4141235351562,538.4141235351562,538.4141235351562,170.8083038330078,0
1988-08-18,538.4141235351562,538.4141235351562,538.4141235351562,538.4141235351562,170.8083038330078,0
1988-08-19,540.3098754882812,540.3098754882812,540.3098754882812,540.3098754882812,171.40968322753906,0
1988-08-22,526.0911865234375,526.0911865234375,526.0911865234375,526.0911865234375,166.89894104003906,0
1988-08-23,523.2474975585938,523.2474975585938,523.2474975585938,523.2474975585938,165.99676513671875,0
1988-08-24,524.1953735351562,524.1953735351562,524.1953735351562,524.1953735351562,166.29754638671875,0
1988-08-25,510.9245910644531,510.9245910644531,510.9245910644531,510.9245910644531,162.0874786376953,0
1988-08-26,508.0809020996094,508.0809020996094,508.0809020996094,508.0809020996094,161.185302734375,0
1988-08-29,508.0809020996094,508.0809020996094,508.0809020996094,508.0809020996094,161.185302734375,0
1988-08-30,507.6069030761719,507.6069030761719,507.6069030761719,507.6069030761719,161.0348663330078,0
1988-08-31,515.6641845703125,515.6641845703125,515.6641845703125,515.6641845703125,163.59107971191406,0
