Date,Open,High,Low,Close,Adj Close,Volume
1994-06-01,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,7.57598876953125,0
1994-06-02,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,7.57598876953125,2600000
1994-06-03,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,7.57598876953125,5000000
1994-06-06,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,7.57598876953125,11000000
1994-06-07,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,7.57598876953125,0
1994-06-08,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,7.57598876953125,0
1994-06-09,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,0
1994-06-10,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,0
1994-06-13,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,3000000
1994-06-14,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,357000
1994-06-15,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,5727470
1994-06-16,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,255000
1994-06-17,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,10095110
1994-06-20,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,7.435691833496094,0
1994-06-21,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,7.435691833496094,0
1994-06-22,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,7.435691833496094,0
1994-06-23,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,48180
1994-06-24,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,7.435691833496094,0
1994-06-27,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,7.435691833496094,90000
1994-06-28,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,7.435691833496094,8544130
1994-06-29,10.5,10.5,10.5,10.5,7.365543365478516,0
1994-06-30,10.5,10.5,10.5,10.5,7.365543365478516,0
1994-07-01,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,7.435691833496094,0
1994-07-04,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,7.435691833496094,0
1994-07-05,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,0
1994-07-06,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,0
1994-07-07,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,7.5058393478393555,48180
